job_id,job_title,company_name,location,industry,experience_level,years_of_exp,education,employment_type,remote_work,salary_usd,salary_band,skills,company_rating,applications,hiring_status,job_posted_date,post_month,post_year,benefits
JOB6824,Data Scientist,IBM,"Hyderabad, India",Consulting,Mid Level,11,Bootcamp,Part-Time,Remote,176102,$120K–$180K,"Data Pipeline, Git, Computer Vision, Etl",4.8,500,Closed,2024-10-18,2024-10,2024,Unknown
Unknown,Unknown,Infosys,"Seattle, WA",Automotive,Lead/Principal,11,Master's,Freelance,Unknown,160800,$120K–$180K,"Node, Data Pipeline, Tensorflow, Sql, Github, Scrum",1.2,1267,On Hold,2025-02-05,2025-02,2025,Unknown
JOB2330,Unknown,Amazon,Remote,Technology,Unknown,12,PhD,Full-Time,On-Site,204773,$180K+,"Nodejs, Excel, Azure, Gcp, Nlp, Apache Spark",3.7,500,Open,2025-12-07,2025-12,2025,"PTO, Remote"
JOB8907,Data Engineer,Amazon,Unknown,Technology,Mid Level,6,Bachelor's,Part-Time,Remote,216002,$180K+,"Gcp, Deep Learning",3.7,500,On Hold,2025-08-02,2025-08,2025,Unknown
JOB5397,Unknown,Unknown,"Chicago, IL",Technology,Executive,15,High School,Internship,Remote,116995,$80K–$120K,"Aws, Sql, Machine Learning",4.8,500,Closed,2025-01-28,2025-01,2025,"Health, Dental, Vision"
JOB4688,Cloud Architect,IBM,"Toronto, Canada",Technology,Director,24,Master's,Part-Time,On-Site,192533,$180K+,,3.7,500,Open,2025-01-01,2025-01,2025,"Stock Options, Health"
Unknown,Data Engineer,Salesforce,"London, UK",Unknown,Mid Level,11,Bachelor's,Part-Time,On-Site,126507,$120K–$180K,"Js, Excel, Azure, Spark, Statistical Analysis, Kubernetes, Dataviz",3.7,83,Open,2025-11-25,2025-11,2025,"Stock Options, Health"
JOB7070,ML Engineer,Apple,"San Francisco, CA",Healthcare,Lead/Principal,14,Unknown,Internship,Hybrid,139214,$120K–$180K,"Linux, Java, Computer Vision, Microsoft Excel, Docker, Azure",3.7,500,Closed,2025-08-02,2025-08,2025,"Health, Dental, Vision"
JOB9938,BI Analyst,Meta,"London, UK",E-Commerce/Retail,Mid Level,11,Bachelor's,Freelance,On-Site,162072,$120K–$180K,"Node, Kubernetes, Statistical Analysis, Aws, Nodejs, Git, Amazon Web Services, Js",3.7,500,On Hold,2025-10-03,2025-10,2025,"Health, 401k, Stock"
Unknown,Unknown,Google,Unknown,Gaming,Senior,25,Master's,Unknown,On-Site,31938000,$180K+,"Statistical Analysis, Dl, Powerbi, Reactjs, Communication, Tensorflow, Linux",3.3,100,Open,2025-09-07,2025-09,2025,Unknown
JOB8897,BI Analyst,Unknown,"San Francisco, CA",Media/Entertainment,Senior,12,PhD,Part-Time,On-Site,47070,< $50K,"Power Bi, Etl, Deep Learning, Docker, R, Data Pipeline, Statistics",3.7,149,Open,2025-01-01,2025-01,2025,Unknown
JOB8400,AI Engineer,IBM,"Austin, TX",Unknown,Lead/Principal,23,Unknown,Unknown,Hybrid,223006,$180K+,"Pytorch, Node.Js, Azure, Github, Ml, Dataviz",3.7,500,Open,2025-01-07,2025-01,2025,"Stock Options, Health"
JOB3982,Data Scientist,Accenture,"Berlin, Germany",Automotive,Manager,11,Master's,Part-Time,Unknown,119103,$80K–$120K,"React, Linux, Excel",3.7,100,Open,2024-10-04,2024-10,2024,Health+Dental
JOB3850,Unknown,Uber,Unknown,Consulting,Manager,11,Bachelor's,Unknown,Unknown,43764,< $50K,"Microsoft Excel, Node, Power Bi, Communication, Docker",3.7,500,On Hold,2025-11-19,2025-11,2025,"Health, 401k, Stock"
JOB1521,BI Analyst,Unknown,Unknown,Automotive,Executive,8,Unknown,Contract,Remote,160182,$120K–$180K,"Node.Js, Data Pipeline, Dl, Azure, Tableau",1.6,500,On Hold,2025-08-18,2025-08,2025,Unknown
Unknown,Software Engineer,Amazon,"Austin, TX",Finance,Senior,12,Master's,Part-Time,On-Site,113289,$80K–$120K,"Excel, Aws, Tableau, Amazon Web Services, R Programming, Docker, Javascript",1.0,500,Closed,2024-06-12,2024-06,2024,Unknown
JOB3970,Full Stack Developer,Salesforce,"Austin, TX",Technology,Executive,6,Bachelor's,Internship,Unknown,170216,$120K–$180K,"Statistical Analysis, Statistics, Tableau",4.5,100,Closed,2025-11-28,2025-11,2025,Health+Dental
JOB9234,Backend Developer,Unknown,"San Francisco, CA",Unknown,Mid Level,11,Unknown,Part-Time,Unknown,95812,$80K–$120K,"Gcp, Ms Excel, Data Pipeline, Node.Js, Tableau, Javascript, Unix, Excel",3.7,105,Open,2025-02-11,2025-02,2025,Unknown
JOB4920,BI Analyst,Amazon,"Chicago, IL",Healthcare,Mid Level,11,PhD,Contract,On-Site,119793,$80K–$120K,"React, Data Pipeline, Git, Pytorch",3.7,500,Unknown,2025-07-07,2025-07,2025,Unknown
JOB6573,Software Engineer,Apple,"London, UK",Technology,Executive,16,Unknown,Unknown,Unknown,113289,$80K–$120K,"Js, Data Visualization, Ml, Java, Azure, Tableau, Dl",3.7,500,Unknown,2025-08-28,2025-08,2025,Unknown
JOB8394,ML Engineer,Microsoft,"New York, NY",Technology,Executive,3,Master's,Internship,On-Site,142282,$120K–$180K,,3.9,939,Closed,2025-01-22,2025-01,2025,Unknown
JOB2162,AI Engineer,Unknown,"Hyderabad, India",Consulting,Senior,12,PhD,Full-Time,Remote,72673,$50K–$80K,"Communication, Excel, Azure, Sql Server, Aws, Etl",4.5,659,On Hold,2025-04-11,2025-04,2025,Health+Dental
JOB2380,Frontend Developer,Wipro,"London, UK",Healthcare,Mid Level,2,Associate's,Full-Time,On-Site,87585,$80K–$120K,,3.7,500,Open,2025-08-11,2025-08,2025,Unknown
JOB1160,Frontend Developer,Wipro,"San Francisco, CA",Finance,Unknown,1,Master's,Unknown,Remote,64252,$50K–$80K,"Js, Docker, Javascript",3.7,500,Open,2024-03-17,2024-03,2024,"401k, Health"
JOB1041,Software Engineer,Unknown,"Austin, TX",Gaming,Director,6,Bachelor's,Contract,Hybrid,190059,$180K+,,1.1,500,Open,2025-11-06,2025-11,2025,"Health, 401k, Stock"
JOB7123,Cloud Architect,Unknown,"Boston, MA",Healthcare,Senior,12,Bootcamp,Freelance,On-Site,32605,< $50K,"Tableau, Computer Vision, Javascript",3.7,500,Open,2025-07-18,2025-07,2025,"401k, Health"
JOB6057,ML Engineer,Netflix,"Hyderabad, India",Automotive,Director,16,Bootcamp,Contract,Remote,139214,$120K–$180K,"Aws, Statistics, Js",3.4,1030,Open,2025-06-23,2025-06,2025,Unknown
JOB5592,Frontend Developer,Unknown,"Seattle, WA",Finance,Senior,13,Bachelor's,Full-Time,On-Site,87585,$80K–$120K,"Azure, Scrum, Agile, Statistics, Spark",3.7,500,Unknown,2025-03-21,2025-03,2025,Unknown
JOB9747,AI Engineer,Unknown,"Austin, TX",Finance,Mid Level,10,PhD,Unknown,On-Site,64811,$50K–$80K,"Tensorflow, Pytorch, K8S, Js, Linux, Statistics",1.7,14,Unknown,2025-01-01,2025-01,2025,Health+Dental
JOB9162,Cybersecurity Analyst,Oracle,"Chicago, IL",Technology,Mid Level,14,Bootcamp,Contract,Remote,46000,< $50K,"Reactjs, Java, Azure, Collaboration, Amazon Web Services, Communication",4.5,500,Closed,2025-07-27,2025-07,2025,"PTO, Remote"
JOB1725,Product Manager,Amazon,"Bangalore, India",Technology,Senior,15,Bachelor's,Contract,Remote,129681,$120K–$180K,"React, Js, Node.Js, Docker",3.7,523,Open,2025-03-13,2025-03,2025,"Health, 401k, Stock"
JOB8909,Data Engineer,TCS,Unknown,Healthcare,Director,10,Bachelor's,Unknown,Remote,126507,$120K–$180K,"Azure, Javascript, Agile, Dl, Communication",3.5,500,Closed,2024-06-11,2024-06,2024,Health+Dental
JOB2163,Cybersecurity Analyst,Microsoft,"Hyderabad, India",Technology,Entry Level,13,PhD,Internship,Hybrid,107866,$80K–$120K,"Etl, Computer Vision, Tableau, Python, Dataviz, Machine Learning",3.2,500,Closed,2025-07-23,2025-07,2025,Unknown
JOB6049,ML Engineer,Google,Remote,Consulting,Unknown,20,PhD,Unknown,Remote,93971,$80K–$120K,"Communication, Power Bi, Etl, Tensorflow, K8S",3.7,948,On Hold,2025-11-09,2025-11,2025,Health+Dental
Unknown,Frontend Developer,Unknown,Remote,Healthcare,Manager,11,Master's,Contract,On-Site,48797,< $50K,"Data Viz, Github",3.7,500,Closed,2025-10-26,2025-10,2025,Unknown
Unknown,Data Scientist,Unknown,"Berlin, Germany",Consulting,Mid Level,10,Bachelor's,Contract,On-Site,152498,$120K–$180K,"Statistics, Pytorch, Dl, Etl",3.2,500,Closed,2025-10-02,2025-10,2025,Unknown
JOB3258,Data Analyst,Unknown,"Chicago, IL",Telecommunications,Manager,16,Associate's,Full-Time,Remote,319843,$180K+,"Java, K8S",3.4,500,Closed,2024-10-01,2024-10,2024,Unknown
JOB3511,Cybersecurity Analyst,Amazon,"Toronto, Canada",Gaming,Director,1,Bootcamp,Full-Time,Hybrid,174873,$120K–$180K,"K8S, Pyspark, Docker",3.7,500,Open,2025-01-01,2025-01,2025,"Health, Dental, Vision"
JOB2526,Cloud Architect,Accenture,"Austin, TX",Telecommunications,Unknown,25,PhD,Part-Time,Hybrid,192533,$180K+,"K8S, Node, Spark",3.7,124,Closed,2024-08-17,2024-08,2024,"PTO, Remote"
Unknown,BI Analyst,Wipro,"San Francisco, CA",Technology,Senior,14,High School,Full-Time,Remote,119793,$80K–$120K,"Dataviz, Agile, Pytorch, Machine Learning",4.0,100,Open,2025-11-10,2025-11,2025,"PTO, Remote"
Unknown,Unknown,Unknown,"Austin, TX",Technology,Director,12,PhD,Part-Time,On-Site,121770,$120K–$180K,"Etl, Tensorflow, Machine Learning, Pytorch, Data Pipeline, Excel, Reactjs",3.7,633,Unknown,2024-01-04,2024-01,2024,"Stock Options, Health"
JOB3427,Cybersecurity Analyst,Microsoft,Unknown,Healthcare,Lead/Principal,9,Master's,Unknown,On-Site,322990,$180K+,"Statistics, Deep Learning, Ms Excel, React, Etl, Node.Js",3.7,500,Closed,2025-01-01,2025-01,2025,"401k, Health"
Unknown,Cloud Architect,Infosys,"Boston, MA",Finance,Unknown,12,PhD,Contract,On-Site,232912,$180K+,"Gcp, Dl, Microsoft Excel, Cv, Node.Js, Natural Language Processing, Dataviz, Data Pipeline",4.5,500,Open,2025-02-10,2025-02,2025,Unknown
JOB5205,Data Engineer,Unknown,"Boston, MA",Automotive,Senior,13,High School,Contract,Hybrid,475201,$180K+,,4.3,500,Open,2025-07-16,2025-07,2025,Unknown
JOB9985,Frontend Developer,TCS,"Boston, MA",Finance,Unknown,16,Master's,Full-Time,On-Site,87585,$80K–$120K,"React, Tableau, Deep Learning, Nodejs, Azure",3.7,500,Closed,2025-02-03,2025-02,2025,Unknown
JOB6518,Unknown,Oracle,"New York, NY",Technology,Senior,12,Bootcamp,Internship,Hybrid,209642,$180K+,"Pytorch, Data Viz, Python",3.7,500,Unknown,2024-06-08,2024-06,2024,Unknown
JOB8929,Backend Developer,Salesforce,"Toronto, Canada",Healthcare,Senior,12,Bootcamp,Unknown,On-Site,95812,$80K–$120K,"Node.Js, Powerbi, Docker, Collaboration, Stats",3.7,500,On Hold,2025-03-19,2025-03,2025,Unknown
JOB4978,Software Engineer,Wipro,"Chicago, IL",Gaming,Entry Level,13,PhD,Contract,On-Site,113289,$80K–$120K,,3.7,100,Closed,2025-07-06,2025-07,2025,Health+Dental
JOB3728,Software Engineer,Meta,"London, UK",Unknown,Unknown,12,PhD,Part-Time,On-Site,51068,$50K–$80K,"Etl, Pyspark, Aws, Stats, Power Bi, Data Visualization",4.5,500,Open,2024-02-26,2024-02,2024,Unknown
JOB2273,BI Analyst,Airbnb,Remote,Technology,Entry Level,13,Associate's,Full-Time,On-Site,119793,$80K–$120K,"Javascript, Node.Js, Agile, Data Visualization, K8S, Node",2.0,500,Open,2025-01-01,2025-01,2025,"PTO, Remote"
JOB8207,Software Engineer,Oracle,"Hyderabad, India",Automotive,Executive,13,Master's,Internship,Remote,113289,$80K–$120K,,3.7,500,Closed,2025-01-01,2025-01,2025,Unknown
JOB3082,Unknown,Apple,"Boston, MA",Healthcare,Mid Level,11,Bachelor's,Internship,On-Site,406355000,$180K+,"Etl, Computer Vision",3.7,500,Closed,2025-12-13,2025-12,2025,Unknown
JOB6885,Software Engineer,IBM,"London, UK",Healthcare,Mid Level,4,Master's,Contract,On-Site,84745,$80K–$120K,"Communication, Java, Aws, Github, Statistics",3.7,500,Unknown,2025-02-06,2025-02,2025,"Health, 401k, Stock"
JOB2796,Data Scientist,Oracle,"Hyderabad, India",Finance,Entry Level,13,Associate's,Part-Time,Remote,152498,$120K–$180K,"Scrum, Powerbi, Kubernetes, Statistical Analysis",1.1,500,Closed,2025-06-22,2025-06,2025,Unknown
Unknown,Product Manager,Amazon,"Hyderabad, India",Education,Senior,12,Unknown,Full-Time,On-Site,152718,$120K–$180K,"Machine Learning, Tableau, Python, Power Bi, Sql Server, Data Pipeline, Dataviz",4.7,500,Closed,2025-05-07,2025-05,2025,"Health, 401k, Stock"
Unknown,Cybersecurity Analyst,Amazon,"Chicago, IL",Finance,Executive,13,Unknown,Internship,Unknown,126123,$120K–$180K,"Dataviz, Stats",3.7,500,Open,2025-08-28,2025-08,2025,Unknown
JOB6986,Machine Learning Engineer,Microsoft,"Berlin, Germany",E-Commerce/Retail,Entry Level,13,PhD,Internship,Hybrid,105823,$80K–$120K,"React, Natural Language Processing, K8S, Ml",3.7,100,Unknown,2025-07-11,2025-07,2025,"Stock Options, Health"
Unknown,BI Analyst,Netflix,"New York, NY",Gaming,Manager,16,Bachelor's,Contract,On-Site,111821,$80K–$120K,"Git, Statistics, Tableau, Amazon Web Services",3.7,500,Closed,2025-06-06,2025-06,2025,Unknown
Unknown,Cloud Architect,Accenture,"San Francisco, CA",E-Commerce/Retail,Director,1,High School,Unknown,Remote,74313,$50K–$80K,"Java, Nodejs, Spark, Stats",2.7,1397,Unknown,2024-02-01,2024-02,2024,Unknown
JOB8797,Product Manager,Netflix,"Chicago, IL",Finance,Executive,11,Bootcamp,Contract,Hybrid,43734,< $50K,"Tensorflow, Dl, Javascript, Agile, Tableau",3.8,500,Closed,2025-01-15,2025-01,2025,"Health, 401k, Stock"
JOB3915,Full Stack Developer,Unknown,"Hyderabad, India",Unknown,Entry Level,25,Unknown,Freelance,Unknown,224066000,$180K+,"Java, R, Data Pipeline, Statistics, Nlp, Cv",3.7,500,Closed,2025-11-27,2025-11,2025,"401k, Health"
JOB1420,Machine Learning Engineer,Oracle,"Seattle, WA",Consulting,Lead/Principal,12,Bachelor's,Part-Time,Remote,243987,$180K+,"React, Node.Js, Computer Vision, Linux, Sql, Javascript, Statistics, Scrum",3.7,100,Open,2025-04-18,2025-04,2025,Unknown
JOB7052,DevOps Engineer,Oracle,"Hyderabad, India",Healthcare,Entry Level,7,PhD,Internship,Remote,101874000,$180K+,"Pytorch, Aws, Cv, Power Bi, Apache Spark",3.5,514,Closed,2024-01-26,2024-01,2024,Unknown
JOB8950,Data Engineer,Oracle,Unknown,Technology,Entry Level,4,Unknown,Full-Time,Remote,47024,< $50K,"Statistics, Node, Docker, Scrum, Communication",4.5,500,Open,2025-11-10,2025-11,2025,"PTO, Remote"
JOB3041,Cloud Architect,Wipro,"Austin, TX",Automotive,Director,10,Master's,Freelance,Hybrid,0,< $50K,"Aws, Linux, Kubernetes, Computer Vision",4.8,500,Closed,2025-10-04,2025-10,2025,Unknown
JOB4164,DevOps Engineer,Apple,"Boston, MA",Gaming,Mid Level,11,Unknown,Freelance,Unknown,41247,< $50K,"Aws, Azure, Stats, Kubernetes, Tensorflow, Agile",3.7,500,Open,2025-03-27,2025-03,2025,"Stock Options, Health"
JOB3340,DevOps Engineer,TCS,"Toronto, Canada",Technology,Entry Level,7,Bachelor's,Part-Time,Unknown,141552,$120K–$180K,"Ms Excel, Agile, Kubernetes, Node.Js, Machine Learning, Ml, Data Pipeline",3.7,500,Closed,2025-07-26,2025-07,2025,Health+Dental
JOB6103,Frontend Developer,Amazon,"Seattle, WA",Technology,Senior,18,Master's,Contract,Remote,462592,$180K+,"Cv, Data Pipeline, Pyspark, Sql Server, Agile, Etl, Tensorflow, Spark",3.7,500,Open,2025-11-15,2025-11,2025,Unknown
JOB1363,ML Engineer,IBM,"London, UK",Unknown,Lead/Principal,1,High School,Full-Time,Hybrid,89113,$80K–$120K,,3.7,795,Open,2025-02-04,2025-02,2025,Unknown
JOB4987,BI Analyst,Airbnb,"San Francisco, CA",Technology,Unknown,1,Master's,Full-Time,On-Site,119793,$80K–$120K,"Pytorch, Computer Vision, Node, Tableau, Stats",3.0,100,Closed,2025-01-01,2025-01,2025,"401k, Health"
JOB7043,DevOps Engineer,Meta,"London, UK",Education,Executive,13,Associate's,Internship,Unknown,141552,$120K–$180K,"Dl, React",3.7,500,Open,2025-01-01,2025-01,2025,"401k, Health"
Unknown,AI Engineer,Netflix,"New York, NY",Education,Manager,13,Master's,Freelance,Hybrid,258175,$180K+,"R Programming, Nlp",4.5,500,Closed,2025-03-10,2025-03,2025,Unknown
JOB9175,Data Analyst,Meta,"Toronto, Canada",Consulting,Lead/Principal,20,Associate's,Unknown,Hybrid,68316,$50K–$80K,"Git, Javascript, React, Aws, Machine Learning, Sql Server, Python",4.0,100,Closed,2025-04-13,2025-04,2025,Health+Dental
JOB5341,Unknown,Microsoft,Unknown,Finance,Senior,12,Unknown,Internship,Hybrid,33009,< $50K,"Computer Vision, Excel, Agile",3.7,500,On Hold,2025-09-03,2025-09,2025,Health+Dental
JOB8692,Cloud Architect,Unknown,"San Francisco, CA",Finance,Mid Level,6,Bachelor's,Contract,Hybrid,384074,$180K+,"Js, Deep Learning, Git",4.5,100,Open,2025-09-22,2025-09,2025,Health+Dental
JOB2258,ML Engineer,Unknown,"Bangalore, India",Gaming,Entry Level,13,Associate's,Part-Time,Remote,236309,$180K+,,4.5,500,Unknown,2025-01-01,2025-01,2025,Unknown
JOB3502,Frontend Developer,Apple,"Seattle, WA",Healthcare,Unknown,12,PhD,Full-Time,Unknown,41472,< $50K,"Sql Server, Excel, Git, Collaboration, Gcp, Google Cloud, Agile, Tableau",1.2,500,Unknown,2025-03-18,2025-03,2025,Unknown
JOB5441,ML Engineer,Microsoft,"Boston, MA",Education,Unknown,12,Bootcamp,Unknown,Remote,139214,$120K–$180K,"Microsoft Excel, Linux, Apache Spark, Python, Amazon Web Services, React",4.8,500,Closed,2025-07-18,2025-07,2025,"Stock Options, Health"
Unknown,DevOps Engineer,IBM,"San Francisco, CA",Finance,Lead/Principal,12,Bachelor's,Internship,Remote,301717,$180K+,"K8S, Javascript, Agile, R, Azure, Cv, Dl, Data Pipeline",3.7,100,Open,2025-12-08,2025-12,2025,"Health, 401k, Stock"
JOB2392,Frontend Developer,Infosys,"San Francisco, CA",Gaming,Mid Level,15,PhD,Freelance,Remote,86385,$80K–$120K,"Tensorflow, Nlp, K8S, Data Pipeline",4.2,500,Open,2025-01-12,2025-01,2025,"PTO, Remote"
JOB6528,Cybersecurity Analyst,Airbnb,"Toronto, Canada",Finance,Entry Level,20,Master's,Internship,Remote,73824,$50K–$80K,"Powerbi, Java",1.0,100,Open,2025-10-13,2025-10,2025,Unknown
JOB4053,DevOps Engineer,Accenture,Remote,E-Commerce/Retail,Manager,11,Unknown,Unknown,On-Site,141552,$120K–$180K,"Tableau, React, Js, Data Pipeline, R Programming, Node.Js, Aws",4.5,500,Open,2024-05-12,2024-05,2024,Health+Dental
JOB7547,Frontend Developer,Uber,"San Francisco, CA",Gaming,Lead/Principal,11,Unknown,Internship,Remote,87585,$80K–$120K,"Cv, Data Pipeline",3.7,100,Open,2025-07-19,2025-07,2025,Unknown
JOB8084,Software Engineer,Meta,Remote,Technology,Senior,19,PhD,Freelance,Hybrid,113289,$80K–$120K,"Node.Js, Aws, Nodejs, Spark, Azure, Data Viz, Gcp, Docker",3.8,500,Unknown,2025-07-08,2025-07,2025,Unknown
JOB5651,AI Engineer,Accenture,"Bangalore, India",Healthcare,Mid Level,5,PhD,Contract,Remote,390927,$180K+,"Natural Language Processing, React, Js, Communication",3.0,500,Closed,2025-10-09,2025-10,2025,"PTO, Remote"
JOB3313,Data Engineer,TCS,"Seattle, WA",Technology,Unknown,20,Master's,Contract,On-Site,126507,$120K–$180K,"Agile, Ms Excel, Aws",3.7,1111,Closed,2025-11-23,2025-11,2025,Unknown
JOB2571,Cloud Architect,Unknown,"Berlin, Germany",Technology,Mid Level,12,Bootcamp,Part-Time,Remote,45078000,$180K+,,2.2,500,Open,2025-12-23,2025-12,2025,"401k, Health"
JOB2380,Software Engineer,Airbnb,"Berlin, Germany",Technology,Entry Level,13,Bootcamp,Part-Time,Remote,113289,$80K–$120K,"Tableau, Nodejs, Ms Excel, Deep Learning",3.3,500,Open,2025-05-07,2025-05,2025,Unknown
JOB3514,Product Manager,Infosys,"Chicago, IL",E-Commerce/Retail,Executive,6,Unknown,Freelance,Remote,129681,$120K–$180K,"Data Pipeline, Pytorch",3.7,500,Unknown,2024-08-01,2024-08,2024,"Health, 401k, Stock"
JOB9625,Product Manager,Apple,"Boston, MA",Unknown,Entry Level,19,High School,Part-Time,Remote,33450,< $50K,"Statistical Analysis, Python, Gcp, Js",3.7,100,Closed,2024-11-06,2024-11,2024,"Health, Dental, Vision"
JOB9048,Data Scientist,Microsoft,"Chicago, IL",Technology,Entry Level,13,Master's,Freelance,Hybrid,53060,$50K–$80K,"Git, Nlp, Sql, Machine Learning, Microsoft Excel",3.7,500,Closed,2025-04-27,2025-04,2025,Unknown
JOB4116,Backend Developer,Google,"Austin, TX",Healthcare,Entry Level,19,High School,Contract,Remote,150582,$120K–$180K,"Natural Language Processing, Apache Spark, Nlp, Tableau, Machine Learning, Excel",3.7,603,Closed,2025-06-04,2025-06,2025,"Health, Dental, Vision"
JOB3745,Cybersecurity Analyst,IBM,"Hyderabad, India",Consulting,Unknown,12,PhD,Internship,Hybrid,99606,$80K–$120K,"Linux, Apache Spark, Reactjs, Sql, Powerbi, Aws, Sql Server, Kubernetes",1.7,1480,Open,2025-07-18,2025-07,2025,"PTO, Remote"
JOB2103,Frontend Developer,Airbnb,"Berlin, Germany",Gaming,Director,10,High School,Part-Time,On-Site,394684,$180K+,"Gcp, React, Java, R, Agile, Python, Pytorch",3.2,500,On Hold,2025-02-27,2025-02,2025,"Stock Options, Health"
JOB9935,Software Engineer,Oracle,Unknown,Unknown,Manager,5,PhD,Part-Time,Remote,113289,$80K–$120K,"Tensorflow, Sql, Scrum, Spark, Kubernetes, Docker, Pytorch",2.5,1495,Open,2025-06-04,2025-06,2025,"Health, 401k, Stock"
JOB4830,Data Engineer,Airbnb,"Hyderabad, India",Healthcare,Lead/Principal,6,High School,Part-Time,On-Site,126507,$120K–$180K,"Kubernetes, Agile, Spark, Js, React, Computer Vision, Tableau, K8S",3.7,503,Open,2025-02-19,2025-02,2025,"Stock Options, Health"
JOB3274,Cloud Architect,Unknown,"London, UK",Unknown,Executive,13,Bootcamp,Full-Time,Remote,403583,$180K+,"Statistical Analysis, Tableau",3.0,595,Closed,2025-02-25,2025-02,2025,"PTO, Remote"
JOB7056,Cloud Architect,Unknown,"Bangalore, India",Telecommunications,Senior,12,Master's,Contract,On-Site,298661,$180K+,"Aws, Sql",3.3,500,Unknown,2025-06-20,2025-06,2025,Unknown
JOB3546,Cybersecurity Analyst,Airbnb,"Chicago, IL",E-Commerce/Retail,Lead/Principal,9,Bootcamp,Freelance,Hybrid,42118,< $50K,"Kubernetes, Excel, Ml, Linux, Node.Js, Js",4.5,500,Closed,2024-03-24,2024-03,2024,"Health, 401k, Stock"
JOB6316,Data Scientist,Accenture,"Austin, TX",Finance,Executive,13,Master's,Contract,On-Site,441636,$180K+,"Java, Kubernetes, Node, Agile",3.0,500,Open,2025-08-20,2025-08,2025,"PTO, Remote"
JOB3472,Cloud Architect,Meta,"San Francisco, CA",Technology,Lead/Principal,12,Associate's,Contract,Remote,192533,$180K+,"Etl, Github, Docker, Statistics, Nlp, Power Bi",4.5,225,Closed,2024-08-13,2024-08,2024,Health+Dental
