job_id,job_title,company_name,location,salary,currency,experience_level,years_of_exp,education,employment_type,industry,skills,remote_work,job_posted_date,company_rating,applications,job_description,benefits,hiring_status
JOB3858,PM,Facebook,Remote,"$109,528",usd,MANAGER,,,,EdTech,"Amazon Web Services, MS Excel, SQL Server, power bi, sql, Docker",hybrid,20-08-2025,,,BQJzBVEHbbsjTxGFWNNyunXcAZSfLksTSBtgxLaVLJKkOJxJCTMf uFKKbxpvsMExNnquIKBfAeTIdzx,Health+Dental,open
JOB9288,DevOps engineer,Uber,bangalore,359151,EUR,manager,73,ph.d,intern,,"PowerBI, Agile, r",0,9/10/2024,2.1,many,hyZTejXaYSiFMDoJUeGCcHja cCeBZJEKCjxgmHQpnNahhgxtsZguYSeAiMkUwgmstIf,"Stock Options, Health",active
JOB7742,ai engineer,APPLE,Chicago,0,usd,Manager,6,Bootcamp,Internship,gaming,MS Excel | java | GCP | linux | PySpark | power bi,no,03/23/2025,4.5/5,,MRafkhMPUrvIKxkHksUTJzYxnwiPSNBkfppjOzOdyqlkTS,"Stock Options, Health",closed
JOB8884,full stack developer,infosys,,166695,inr,entry,-1,BACHELOR,Freelance,EV,PyTorch;GIT;Collaboration;LINUX,,11/12/2025,1,-14,ONd mIWAOuIkcyas XIwSZTeSFDghA MsHbSqqRpTcpZhnuisvdCdqpb rLUXFTtforVjlQmoSDCTRDEK,N/A,On Hold
JOB3850,,uber,,"$43,764",usd,Mgr,-5,BS,,Consulting,Microsoft Excel | Node | Power BI | communication | DOCKER,,19.11.2025,0,many,ebYfbhaPETsKYMBkkRAsVTQxHUEgBfAcCbRpRusUipCm,"Health, 401k, Stock",on hold
JOB1423,bi analyst,,boston,-4255,usd,VP,84,ph.d,intern,,,YES,17.5.2025,4.5/5,100+,,N/A,Closed
JOB4162,data scientist,oracle,Hyderabad,-3616,USD,intermediate,1yrs,,,,deep learning;Power BI;agile;Data Pipeline;AGILE;javascript,Onsite,16-05-2025,,194,mGppFkumpzGYjSfJDFDsBihzkfXrfJYDy laQHZNn wLTgvGBrOvjzdft,"401k, Health",
JOB4123,DevOps engineer,,"seattle, wa",270182 USD,$,,20,bachelor,full-time,FinTech,"SQL, statistics, gcp, JS",YES,09-07-2025,0,,ZghofpvGMweSaKwveMpgBrQqPfUGiQttfeRPCyFekHHvAvK,"401k, Health",Closed
JOB3410,product manager,airbnb,"San Francisco, CA",204021 USD,GBP,Mgr,18,Boot Camp,internship,ecommerce,"power bi, azure, Apache Spark, sql, Node.js",True,2025-01-11,3,1115,,"PTO, Remote",Filled
JOB8568,Software engineer,Netflix,Austin,,USD,junior,,bootcamp,FT,finance,"['PYTHON', 'Spark', 'statistics', 'java', 'spark']",NO,12.3.2025,N/A,many, SZw yMNbZXrMt tGgniXmhDdxA  nrmojgViDWAFVlrWH cELmPostAG,N/A,closed
JOB8058,DA,AirBnB,"Chicago, IL",46456,,entry level,10,BS,,MEDIA,power bi;Statistics;JavaScript;linux;Scrum,1,28-08-2025,excellent,,,"401k, Health",On Hold
JOB6572,Fullstack Developer,APPLE,Work from Home,48902,USD,SENIOR,23,Bachelors,freelance,Game Dev,PYTORCH / Computer Vision,hybrid,11/5/2024,N/A,many,,N/A,OPEN
,,,,,,,,,,,,,,,,,,
JOB4809,backend developer,amazon,,53984,usd,Entry,96,bachelor,FT,Game Dev,JS / aws / GitHub / Node.js,1,07-06-2025,,500+,YRZUmIVNPspdBDPpWEJgwYXPELcWlALDdodjIQNlJoMtwnZ CRioqtDaimcJaOWS,"PTO, Remote",Closed
JOB7433,cloud architect,accenture,,"$-4,768",USD,Principal,17,,,Education,Statistical Analysis / aws / r / JS,No,09-06-2024,excellent,500+,,,filled
JOB3267,Data analyst,,chicago,0,EUR,ENTRY,4yrs,,PT,education,PYTORCH;computer vision;spark;AWS;Apache Spark,no,12.11.2025,excellent,1277,MBeNLXpWIoRjxmQAiBAhOlznDRRGGv,"PTO, Remote",On Hold
JOB4573,ml engineer,Oracle,"Austin, TX",,EUR,entry level,9,,PART TIME,Education,"Kubernetes, NLP",Remote,2024-11-24,4.5/5,,QVEimNzALULBEIhdQ DQKWzmMhVTWA xmbHOoaY,None,closed
JOB4373,Full Stack Developer,ORACLE,Toronto,63180 USD,USD,intermediate,50,doctorate,PART TIME,Video Games,PySpark;node.js;Data Pipeline;react;DL;Spark,onsite,,excellent,1384,ZtdfvnsDeqtzOnvDGDpaQUkZlrFMkxaULLRaHLYTajhtAnRycQTeuQXNemQli isqkA,N/A,CLOSED
JOB2319,full stack developer,AMAZON,"London, UK",31969,inr,Executive,-3,bootcamp,part-time,,,False,5/24/2024,8.2,many,,N/A,
JOB7352,Data Analyst,Googl,NYC,138542,USD,MID,22,B.S.,freelance,technology,JavaScript | java | computer vision,1,13.10.2024,N/A,many,xWTChrGgBCMlgAkgBIljLyqPUztqQbXKzsjZWwSczQiHEYofKTzDBwNN,"Stock Options, Health",Open
JOB6495,cybersecurity analyst,UBER,boston,206174,inr,Senior,2 years,BS,contract,Gaming,TABLEAU / DataViz,0,,4.5/5,1077,,N/A,
JOB4060,,Google,"Boston, MA",58029,$,Entry Level,19 years,12th,part-time,consulting,NLP | communication | R Programming | agile | azure,0,,1.6,,,Health+Dental,filled
JOB2290,frontend dev,INFOSYS,toronto,0,EUR,Mid,9 years,Doctorate,Part Time,EV,"data viz, agile, Statistical Analysis",No,16-10-2025,,100+,JovavgoFZqlardpLRFHruXassxyNlKJnbTZHDsl tpq,"PTO, Remote",
JOB7183,software engineer,Googl,boston,"$50,359",USD,MID,-1,,Gig,,R | git | ETL | python | linux | K8s | Tensorflow | etl,,8/19/2025,N/A,-11,FAQQuSoxYokUbVVmFkPRlRtJexDmJtZmOYrkQqsBxToGZESWIjN tXgcKKYWuLbOiDYaU,N/A,CLOSED
JOB5831,Product Manager,google,"Chicago, IL",182967,USD,Senior,3 years,Masters,PT,Technology,PyTorch / data viz / python,onsite,2024-03-10,3.9,many,,"401k, Health",open
JOB6386,ai engineer,microsoft,Toronto,"$43,462",inr,principal,,bachelor,Full-time,Ed-Tech,Amazon Web Services | stats | gcp,no,9.1.2024,excellent,,featIcp ipZyiRItwRLzdeIec CWVoRXbpPutbINVlbdkTUcJpUKeVPigXgopupGRHGIXGMtfapoVZ,None,Filled
JOB4328,Data Engineer,accenture,Berlin,402505,EUR,MID,,Masters,INTERNSHIP,Healthcare,node.js;CV;python;etl;nlp;GIT;Node;scrum,Maybe,14-09-2024,4,-4,,,
JOB1396,Data engineer,AMAZON,Bengaluru,272831,,Lead,85,bachelor,contract,FinTech,"['Git', 'Amazon Web Services', 'Google Cloud', 'Agile']",No,03/20/2025,,500+,,"Health, Dental, Vision",On Hold
,Fullstack Developer,,toronto,0,USD,junior,,bachelor,freelance,Game Dev,k8s / Excel,,6.11.2024,excellent,,,None,On Hold
JOB9374,software engineer,APPLE,New York,244340,inr,Principal,,Bachelor's,full-time,edtech,deep learning;Communication;Excel;Docker;Amazon Web Services;spark;Node;Machine Learning,Maybe,9/15/2025,3.1,,,"Health, Dental, Vision",On Hold
JOB8276,Data Engineer,ORACLE,"SF, CA",78999,,Mid,11,MASTER,Part Time,,"['Tensorflow', 'git', 'scrum', 'Communication', 'Statistics']",False,,4.4,850,,,
,DA,Meta,"Austin, TX",,,Executive,-1,Ph.D,Gig,Consulting,"['data pipeline', 'GIT', 'JavaScript', 'PYTORCH']",NO,2025-10-18,,-25,TIJovbPOaWIFanQqZIwtsnyJRvfBJStIGpfd HTnLVphOVQ,"Stock Options, Health",
JOB7070,DA,microsoft,NYC,,usd,LEAD,,,Full Time,Electric Vehicles,power bi / Java,Remote,26.9.2024,3,,,"Health, Dental, Vision",Filled
JOB8284,Data scientist,ibm,LONDON,"$79,170",usd,junior,96,master,Contractor,automotive,statistics | k8s | DL,0,22-04-2025,4.8,500+,,,Closed
,DevOps engineer,amazon,REMOTE,"$52,715",INR,Entry,12 years,Associate's,Freelance,CONSULTING,GIT;Excel;Azure;data pipeline;Java,,10-03-2025,3,100+,e DsCHzQFMekjZXXGNrSLiiMHUOCenssVddwKxLnekgnZtMepFhgoJQJdoouCkrD rcSmQRhdtFUGgdIvJzpnkUOnr,"Health, Dental, Vision",closed
JOB8471,Fullstack Developer,accenture,Remote,58371,,Entry,15yrs,BS,Contractor,,"PySpark, PYTHON, r",Remote,9/21/2025,0,1252,WhhLiGzbrFldtGGiLqQk xyzhtgUdulXfOosUobXbWpxRTzrRPOmgrtfAevagLNrczngO T SfGRgXrCfDBrTEVVs,"PTO, Remote",Open
JOB7919,,airbnb,toronto,0,inr,Senior,,High School,Part-time,Consulting,"['Docker', 'machine learning']",NO,,5,1017,zYfHxLpiZSJuhzFZnkfZilQsTzxbqaWBLvVOrxvugGzJSsgVJpnDwyGEcyhM,"PTO, Remote",on hold
JOB8994,Data Engineer,TCS,london,0,usd,Mid,18 years,bachelor,freelance,FinTech,etl;agile,NO,03-04-2025,0,1064,LYnkPALjkImznWfVManbFVntAdLpsZJ hYQlUHWTEtSKAGZGuJjlFylMfYPdEeqfVdIcbrtOcUvEYS,N/A,Active
JOB3975,software engineer,Apple Inc,New York,,inr,Manager,17 years,BACHELOR,contract,,AGILE;nodejs;data pipeline;excel;nlp;deep learning;Docker,no,2024-11-10,,-50,,"Stock Options, Health",
JOB7015,cloud architect,Facebook,,-3816,INR,lead,20yrs,Bachelor's,freelance,Retail Tech,Statistical Analysis | etl | Docker | React | Scrum | nodejs | PowerBI,,,excellent,267,yukqRIzWBBEQNplmQgKnHiVDUSlPVgZ WSSclmRleFxGISrzZYJvujXhjzvxCnlRwzhkzvDUSkkMNPnJJLCxH,,
JOB9008,Software engineer,IBM,WFH,284589 USD,,Sr.,0 years,B.S.,,Ed-Tech,Linux | react | tensorflow | ETL,Hybrid,09/02/2024,7.1,many,xWueZUhTg ugZSOZyMwumyijUObIGXVmdFxJUmcxCNPh mWEEORmU BvoDFMjJDcsIuB,"Stock Options, Health",Filled
,Full Stack Developer,netflix,Austin,459681,,C-Level,15yrs,MS,Full Time,E-Commerce,Python;PowerBI;Tableau;git,yes,12/3/2025,9.4,1135,,Health+Dental,closed
JOB6464,SWE,meta,Chicago,-4262,INR,mid,14,High School,contract,TELECOM,,hybrid,23.2.2025,3.9,797,UsyJGyZpwJ SDNnVIskNDx HtmwLxMxoamlrKAy VZfTRjUdHSOsFJNHlthlSLHGZOehQnYfFtKPLsUhiGdNgTPK,"Health, Dental, Vision",Open
,AI Engineer,AMAZON,WFH,0k,,Junior,-2,PhD,INTERNSHIP,entertainment,machine learning;PyTorch;spark;AWS,onsite,2025-04-05,3.1,many,HPsamgCftOClOIokQKZzjJcIpxrQOcN,"Health, 401k, Stock",OPEN
JOB5810,DevOps engineer,uber,,0,INR,Executive,18,Masters,internship,,"machine learning, PyTorch, Git",Hybrid,2025-10-22,N/A,595,pWmeWNsDFFWHbvUZnhCeAWRHlugbJCAog,Health+Dental,CLOSED
JOB8072,Product Manager,Netflix,"Toronto, Canada",75487,,Junior,,BS,Gig,Healthcare,K8s / Natural Language Processing / react / Machine Learning / python / PYTORCH,Remote,2024-05-25,,-13,XDeTjNtlMqLpIpAgtKtaQAIfjLCQWnzhOzdgwGBmWwTBXnMTfLmuqhWjveFKkyLiPmGgkoddRiOgM,,closed
JOB7086,cloud architect,google,Boston,$0,$,mid,22,coding bootcamp,FREELANCE,,"DOCKER, powerbi, gcp, Collaboration, deep learning, GCP, agile",True,2025-12-04,1,,KHUzOiUchXwCmlHDKNefacKuTiv BGQQKtzZPUTwOpBCk,"PTO, Remote",
JOB9594,devops engineer,oracle,"Seattle, WA",99936,USD,Mid-Level,9,HS,,education,Spark;R;docker;PowerBI;node.js;ReactJS,No,2025-03-09,excellent,1312,jrYDWWOMZxvOFaSARYqAeiGRXBtqgBPfRyZTSNkPJmGbJQFjVdXttqpuHDZKJJNPuUrqlMOSgEabwugUQTIkeu,"Health, Dental, Vision",active
,Data analyst,oracle,"Berlin, Germany",95151,,lead,,Ph.D,Contract,Finance,"['gcp', 'powerbi', 'azure', 'PYTORCH']",1,6/17/2024,2,500+,rHcFWnlejlvRKICcEyiTvOoqLtazaVNatNozTJWhzNDLtvUsnHsOGEFGpeKQUfBzKBGgXrfIaDnYtCTMOawSbWxwnM,N/A,active
JOB9905,DA,Uber,Bengaluru,0,EUR,manager,22,M.S.,fulltime,Management Consulting,Google Cloud | R,False,20.10.2025,,500+,CYHdCznkpeYudxrtWbnPIQTsTqZyBDEBtsSR,None,
,Machine Learning Engineer,Microsoft,"Seattle, WA",147745,usd,entry level,10,Boot Camp,Contractor,,"['etl', 'excel', 'git', 'agile', 'node.js']",,02-09-2025,,-40,,Health+Dental,Filled
JOB8551,PM,INFOSYS,"Austin, TX",40768,INR,intermediate,77,High School,FT,finance,spark | AGILE | sql | nlp | scrum | DataViz | data viz,,12/10/2025,6.5,100+,QdJnMwqaVfPpiODTi bKmStKqvLXgMwdr aQpqsGGdkcqHpre,"Health, Dental, Vision",On Hold
JOB1525,BI Analyst,SalesForce,"London, UK",-4482,USD,mid level,7 years,B.S.,Full-time,Finance,Scrum;AZURE;git;LINUX;Microsoft Excel;GCP,1,03/09/2025,4.5/5,many,,,filled
,ai engineer,netflix,,121147,GBP,ENTRY,,MASTER,PART TIME,Electric Vehicles,"['kubernetes', 'communication']",No,28.12.2025,2,-11,,Health+Dental,closed
,,,,,,,,,,,,,,,,,,
JOB9394,Backend developer,Apple,,97650,inr,entry,,Master's,intern,Management Consulting,DOCKER / Statistical Analysis / Tableau,1,6/19/2024,excellent,many,LhRrtLqiRmpt tDHnnwuYWpQSLuMsHspeHoXXgdaaiiBeD,Health+Dental,
JOB8014,,NETFLIX,REMOTE,63699,usd,,3,PHD,internship,Ed-Tech,power bi / Scrum / CV / SQL,Remote,,N/A,1173,,"Health, 401k, Stock",active
JOB7726,software engineer,,CHICAGO,45897 USD,inr,,2yrs,HS,Contractor,media,ML | agile | Collaboration | etl | r,Yes,19-07-2025,8.4,,,,
JOB3494,ml engineer,Amazon,berlin,-4039,,ENTRY,10 years,Bootcamp,full-time,Telco,CV;deep learning,Remote,13-05-2025,5,-44,MmxXBeeGIKrhEQhaHQJdkOovxtEFpVov,"PTO, Remote",OPEN
JOB1790,frontend dev,uber,,0,USD,ENTRY,20,PhD,,edtech,"NLP, Scrum",,01/05/2025,excellent,-50,LMsBkPcRoADSEKrdjaEalMnwwKAVgwsTWHlpEsd,None,
JOB4768,,IBM,San Francisco,,USD,,15yrs,Associate's,Freelance,information technology,"['PYTORCH', 'GCP', 'power bi']",Onsite,2025-06-09,excellent,,DoFbwQcaEUWuCgNyQQAFPRDVTIuEhbSbitQskxexE TRhHnbDvhJVfz,None,open
JOB4225,SWE,airbnb,san francisco,114339,EUR,,,bootcamp,,information technology,AGILE | GIT | r | nodejs | Agile | js | sql,Remote,2025-11-24,excellent,500+,vTgiAaaVaKlXxkBzfOmRkjrMJClzPVIh MocsgAtCwReLcbse Cu,,filled
JOB2374,,accenture,BANGALORE,,USD,,0 years,BS,PT,Entertainment,"stats, Power BI, docker, SQL Server, javascript",Remote,,excellent,,gMwaGltPhdqdgBOpClvzSFOvjMXGAdxrweXKTpBvNRHPrAuxPcKggPack BkuUeUbiyqNfjlVsRAjEzSwDVG SpZgqDQ Psm,"Health, 401k, Stock",Active
JOB7334,frontend dev,,bangalore,-4265 USD,EUR,Junior,13,B.S.,PT,automotive,PyTorch;R Programming;React;JavaScript,False,8/20/2025,,563,tQKYhGPbdPtuEGJYtOECvIngMAuDnnx pWAgTxVxeKSqsdCVTLXHQAgkhPbDtQDGeq MBOR,Health+Dental,OPEN
JOB4138,DA,Wipro,"New York, NY",321057,EUR,junior,,high school,FULL TIME,EV,"['Amazon Web Services', 'PYTHON']",Maybe,09/10/2025,8.8,100+,IiAKLGgqZhsSU UztxrxsjhyNTbGrbWNpbiaGvUkiwzHkLUYwubnJUkZGJjzpseSmIVbwoaUmyCAByWHpAXZbeolaD a,"Stock Options, Health",Filled
JOB8522,DevOps Engineer,oracle,BOSTON,0,EUR,Mid-Level,4,,,EdTech,R;deep learning;Node;python;Agile;MS Excel,Remote,21.7.2025,4.5,100+,,,Active
JOB9758,Machine Learning Engineer,uber,"London, UK",0,INR,manager,-5,Associate's,intern,Tech,"Statistical Analysis, GCP, TABLEAU, excel, SQL, stats, statistics",NO,,7.6,500+,QpxnKjZnzdwGUFLqsx WhcgnkZoXtoyuOfDXFYhJOawbMfiUWCmLbupDsJXtrX,,Open
JOB5199,ML Engineer,SalesForce,bangalore,0,USD,Manager,,,INTERNSHIP,Retail Tech,git / docker / spark / Kubernetes / SQL Server / gcp / PowerBI / PySpark,Remote,2024-02-09,3.5,11,gDuwTbkDAqwXJhKJLRhHPPXIpSevgCynqrWmgvvRC,,on hold
JOB7321,ml engineer,tcs,"Seattle, WA",32843,$,MANAGER,-1,bootcamp,contractor,edtech,agile / Scrum / SQL / powerbi,No,20.8.2025,,-32,IDGZQRPqQBqIKssMUbnfrGrlZklSdMrzrxmQdRXHgVXPVftjIprBwuREWXnvKgagapriqSXvISNPrXtfcHPWTkvgpeZyyZnykfW,N/A,
JOB4919,Product manager,,Bengaluru,0,USD,,62,bachelor,Full Time,Auto Tech,PYTORCH / MS Excel,,08-04-2025,4.5/5,many,kWdfevmpCPphIktUaUG IIqEnsus,"Stock Options, Health",Filled
JOB8616,Security Analyst,MicroSoft,toronto,"$411,300",GBP,C-Level,6yrs,MS,part-time,entertainment,"git, AZURE, DataViz, DOCKER, data pipeline, PySpark, GCP",yes,17.5.2025,4.5/5,1484,rrJWQIzHVCrPvNSpMqClKQVsZob HSEuFTNLqbvAmxYl,N/A,OPEN
,,,,,,,,,,,,,,,,,,
JOB5900,Frontend developer,Amazon,bangalore,64920,,,2 years,12th,full-time,,pytorch;LINUX,onsite,10/4/2025,7.1,244,,None,open
JOB5544,,AirBnB,TORONTO,-1870,usd,sr,11yrs,PHD,,telecom,Google Cloud;Data Pipeline,no,2025-03-14,,,SSzqPmCiZwdaipOYjVHsiLFpFwnPAfWdGnDews,"Health, 401k, Stock",open
,full stack developer,uber,,0,inr,DIRECTOR,21,,FREELANCE,Auto Tech,"agile, computer vision, ETL",Yes,17.5.2025,0,,,Health+Dental,active
JOB2860,product manager,airbnb,HYDERABAD,82508k,EUR,Lead,,Master's,Intern,entertainment,Docker / Computer Vision / PYTHON / Apache Spark / SQL Server / ML / Spark / AGILE,0,10/05/2025,4.5/5,100+,,,Filled
JOB8719,Machine Learning Engineer,microsoft,"Hyderabad, India",67950,USD,SENIOR,-3,M.S.,PART TIME,finance,r;javascript;ML;AGILE;JavaScript;MS Excel;Tableau,No,2025-06-14,4.5/5,many,,None,On Hold
JOB9756,Software Engineer,APPLE,Boston,78980,inr,LEAD,2yrs,PHD,contractor,Ed-Tech,java;Excel,Remote,2025-06-02,2.9,-2,zcJQHinJuHKxuRHkniKgsiUuHMItlAeSGkcXmROnNDKULdhxFHTulZOCnADQA,,on hold
JOB3787,DevOps engineer,AMAZON,Toronto,243448,USD,MANAGER,20,master,Part-time,banking,"TABLEAU, k8s",Remote,2025-11-10,8.3,many,,"PTO, Remote",Closed
JOB9724,BI Analyst,IBM,CHICAGO,0,USD,mid level,19 years,Associate's,FT,Technology,"['Statistical Analysis', 'Tableau']",Hybrid,2025-02-27,0,-1,,,on hold
JOB1205,devops engineer,Tata Consultancy Services,Seattle,101916,$,VP,69,doctorate,contract,FINANCE,AWS | Power BI | ETL | Statistics | Kubernetes | JavaScript | data pipeline | Google Cloud,onsite,04-12-2025,,,,,Active
JOB4058,PM,Googl,san francisco,87876,,mid,14,,Gig,Tech,"['docker', 'JS', 'agile', 'AWS', 'Communication', 'PYTORCH', 'gcp']",onsite,3/6/2025,excellent,,,None,CLOSED
JOB3952,data engineer,Uber,Austin,37682,GBP,Sr,,Bachelors,Freelance,Consulting,,False,08/09/2025,0,500+, bijUfUa OUpIBIHpvtQZPTzBXoR,,closed
,ML engineer,Microsoft,boston,0,,Director,18,PhD,Part Time,edtech,Communication | Data Visualization | Excel | Scrum,no,2025-04-01,3.8,84,,"PTO, Remote",open
,backend developer,SalesForce,,0 USD,EUR,mid level,93,High School,,GAMING,powerbi / DL / Machine Learning,True,01/07/2025,,521,xhsdmhTbdovfZHbdgxzyWbNnmODRDLLKEqJLqjnGcFIFAWPCAldyxgvFNfWYhzYzEnSOxl,"Health, 401k, Stock",
JOB4909,Data analyst,MicroSoft,toronto,-4438,USD,MANAGER,12yrs,BS,internship,Media,"javascript, ReactJS, DOCKER, react, Azure, R Programming",,2025-05-22,2.6,,,,
JOB9222,Machine Learning Engineer,airbnb,TORONTO,68101,USD,Manager,72,12th,Part Time,media,sql / javascript / nlp,Maybe,02/26/2025,excellent,1350,rRNINDbCqrxlzptzhBiXaptPMXqmvaJwKgstuxmpLx,,Open
JOB2139,DA,google,Boston,"$-1,527",,,13,PhD,,education,GCP;statistics;Communication;Data Pipeline;LINUX;Scrum,YES,05-12-2024,N/A,500,CruhkplIdFbtQRlDSXhRcTdRPNYMIOaDcqinEYArBBiYRcfvNvJcRGXjUeGGWVTFTRzfOVtnNLZQNdml,"Stock Options, Health",Filled
,Data Engineer,Microsoft,,"$70,492",USD,senior,10,,full-time,ecommerce,Data Pipeline;Google Cloud;deep learning;docker;etl;Tableau;CV;K8s,NO,,excellent,,,Health+Dental,open
,Backend developer,MICROSOFT,chicago,,inr,MANAGER,19 years,Associate's,FREELANCE,fintech,"ETL, communication, Machine Learning, Azure, machine learning, excel",No,12.7.2024,4.1,many,nxmOytnJwTghWKgrZjiHrPRkLP nqiYDFXfBbrQFNYToRZWdjqTEyaAPpksAsBuCNpCgTqeQMaEmtJBtmVOSyZkugZ,"Health, Dental, Vision",OPEN
JOB2024,Backend Developer,MICROSOFT,,,USD,Lead,,M.S.,CONTRACT,Healthcare,K8s / Java / machine learning / NLP / spark / DL / java,No,,excellent,many,wPlhfHLoDeUzEAVVKfJdFBKzwhRUCHBWzbFailGbx iAYgk,"PTO, Remote",
JOB8086,Fullstack Developer,TCS,Berlin,49387,inr,DIRECTOR,1 years,bachelor,PART TIME,ecommerce,"MS Excel, tableau, Natural Language Processing, JAVA, PYTORCH, nlp, k8s",hybrid,13.7.2025,,100+,,,Active
JOB9002,Data Scientist,Facebook,"Chicago, IL",-2153,USD,mid,18 years,High School,FULL TIME,Gaming,power bi;Deep Learning;JAVA;data viz,,2025-06-09,3.4,648,,"PTO, Remote",on hold
JOB7792,Data Analyst,ACCENTURE,"New York, NY",242468,inr,C-Level,-3,doctorate,,,"['DataViz', 'JavaScript', 'gcp', 'power bi', 'Node.js', 'Java']",no,,4.5/5,,,Health+Dental,Open
JOB1866,AI engineer,,"Austin, TX",,inr,intermediate,2 years,master,contract,gaming,"['Collaboration', 'data pipeline', 'tableau', 'nlp', 'stats', 'PyTorch', 'DL', 'GCP']",No,1/11/2025,,100+,,"401k, Health",OPEN
JOB8685,Security Analyst,wipro,Chicago,,GBP,Mgr,6yrs,Associate's,full-time,fintech,"JavaScript, TABLEAU",True,24.8.2024,0,1111,fNSRrvQvxVErovbzEPxqdVUyQgikaLsmxUx,"401k, Health",CLOSED
JOB3907,BI Analyst,MicroSoft,"Boston, MA",273101,GBP,CTO,,high school,,Health Tech,ReactJS;Statistics,onsite,2024-07-01,3.6,,YmUvEvCtTVgRFIFMDAwFUaPnySpRkSbztcpQBcEbPmJJlHHdIYjOVuqaNi MpgQvncTEhLcolzzRIa,N/A,
JOB3241,Frontend developer,Apple,"seattle, wa",,,entry level,13,12th,freelance,MedTech,Node;scrum;powerbi;R,True,10.7.2025,1.9,,CljKtkCWgJgxnnmGPbjZBDwgnHyfmADNKncKbhZiasKoenCNCdDmzEy TXZH,Health+Dental,filled
JOB5443,Cloud Architect,Meta,remote,-3436,USD,manager,62,doctorate,CONTRACT,information technology,"['Data Visualization', 'SQL Server', 'DataViz', 'Power BI', 'ML', 'AWS', 'ETL', 'nodejs']",Remote,7/15/2025,8.8,500+,XPKHsoCGXCeHfhrixRbcCZrrripReNQNMCIWxYLTfVfEBdWSeUbmSRPTl ,"401k, Health",On Hold
JOB7720,Backend developer,MICROSOFT,SEATTLE,175319,INR,principal,11 years,M.S.,fulltime,ecommerce,MS Excel | JAVA | Statistics | PowerBI,Remote,1/20/2025,3,,nJVkW bDkWatQdImyLROvPLzxWXDqV wTdHzPkYtCqaGvNRlok,"PTO, Remote",active
,Machine Learning Engineer,META,"Austin, TX",,GBP,SENIOR,98,ph.d,,healthcare,"['etl', 'node.js', 'Agile', 'git', 'Node', 'Spark']",No,2025-09-20,N/A,,IteSBIPXfdckkrqRKoL  NNWapRPvvEIzBOhvmNzBPOMyPqjOKlxD,,OPEN
JOB9196,DevOps Engineer,wipro,"Boston, MA",33609,EUR,Entry Level,-4,MS,Contract,edtech,javascript | node.js | NLP | etl | Java | GitHub | Data Visualization,Maybe,,4.5/5,,lIjQOdLeafgbbqqjCwYAMbNfHvmrfAhkLsw,"Health, 401k, Stock",OPEN
JOB2801,DevOps engineer,INFOSYS,bangalore,-2848 USD,,mid level,,Masters,FREELANCE,entertainment,"['computer vision', 'TensorFlow', 'DataViz', 'PYTORCH', 'DL', 'azure', 'js']",Remote,11/16/2025,excellent,755,J KjPAGvmsAOPwmPUNuYiWfxnUDRYbYYMhmRljrToCUuiaFxAVRICePaPiOnhELUQkQ,"Stock Options, Health",
JOB8837,Data engineer,ibm,"Berlin, Germany",217870 USD,USD,senior,,Associate's,fulltime,edtech,SQL | Git | aws | TensorFlow | machine learning | javascript | PYTORCH,Maybe,11/28/2025,1.6,many,sJKykOOWyyPpfkOCtkzTtqhLDWHFEARFWFahfxasgQjMYohgZxtylsSKDDNNJBmP AMVjqpmVZKrFBgcSAqIxYj,N/A,
JOB1012,PM,google,london,,USD,Executive,10,Associate,FREELANCE,MEDIA,,Maybe,,2,,XtgMGSNkKgKemXavrkjFYWZdfDuUOZr uRPRWQ,"401k, Health",Closed
JOB1251,AI Engineer,Googl,San Francisco,485336,GBP,MANAGER,-4,Master's,CONTRACT,Video Games,"['react', 'PySpark', 'PowerBI', 'Docker', 'machine learning', 'r']",yes,1.10.2024,1.6,500+,hkapAPajirWJenew CWsXAobu,"PTO, Remote",on hold
JOB1153,product manager,APPLE,berlin,129681,inr,Director,80,doctorate,Contract,Gaming,nodejs;Statistical Analysis;K8s,False,1/27/2025,excellent,,HGJMISHVIqxEMepNjhCZCWSnRzQNrgZhZTMZZQtPaCyJJERX,Health+Dental,
JOB9702,Backend Developer,apple,Seattle,0,,CPO,,MS,Gig,EV,"['DOCKER', 'scrum', 'ETL', 'etl', 'CV', 'Tableau', 'kubernetes']",Hybrid,24.8.2025,excellent,500+,,,on hold
,,Netflix,"Seattle, WA","$497,304",INR,,0 years,coding bootcamp,contractor,FINANCE,"java, React, computer vision, nlp, stats, docker, K8s, TABLEAU",,18-04-2025,4.2,,,"PTO, Remote",
JOB7170,cybersecurity analyst,ibm,London,-2004,INR,DIRECTOR,,Masters,internship,Education,"['Machine Learning', 'r', 'tableau', 'gcp']",False,03/28/2025,1.1,,YTdfmsKtcfCRXyJtUpuwpmAOanOeacHjTVGkrFnYBtvhhrlxNXaPx vuVAYkqDddORbbnbPQxtbY hJtOCpfgAAj,"PTO, Remote",Active
JOB2384,Software Engineer,Googl,New York,65837,EUR,lead,14,,intern,MEDIA,"Java, DataViz, agile",False,17.5.2024,4.5/5,500+,dmAyhMrPMsRQaoDyPqWLcOAvdGPKnLQjNFhrJvTvpJwjktHmTWJFnxeZZPnbyVYrAoogqeRrcCzEBjbgDftOYIfKQOcSECLjHVY,"Health, 401k, Stock",
